smiles,score
NC(O)N(SOCl)C(SCl)(SOC(Cl)C(F)OF)C(CF)CCl,0.08288689039269741
NC(OC(ON(NCO)SS)(C(Cl)Cl)C(O)(Cl)OF)N(F)OSS,0.08277052547998537
CO[SH](Cl)C(S)(NS)SC(ON(S)Cl)(SC)[SH](F)C(N)(NCl)SF,0.08274826579638206
CSC(F)(S)C(ONF)(C(C)(OO)OF)C(C)(SN(Cl)Cl)C(Cl)Cl,0.08247335702820727
COC(C)(SNN(SCS)C(C)(S)C(CCl)C(N)SC)C(Cl)Cl,0.08243766814524188
NC(F)C(F)(Cl)CC(SC(N)(O)OCl)(N(S)SF)N(SF)SCl,0.08241431044174562
CN(C(OC(Cl)(C(F)CF)C(C)(F)S)N(Cl)CNN)N(Cl)OCl,0.08185424582997146
CNCC(NSCl)(N(O)S(CN)(OC(N)N)SSCl)C(F)(S)S,0.08146533131612582
CSCSN(CF)C(F)(CN)SC(O)(OS)OSN(S)SCF,0.08131127094288176
CNSC(Cl)(C(Cl)(Cl)SO)C(C)(SC)C(S)(CSO)CN(Cl)Cl,0.08130679581091936
NNCC(S)(CF)[SH](F)C(Cl)(Cl)C(CF)(SCSF)N(Cl)OF,0.08120629633513174
CO[SH](SS)SC(CF)(N(SOSCl)C(O)S)C(N)(S)SSF,0.08039953660684913
CSC(C)(Cl)SC(F)(Cl)C(Cl)S(F)(Cl)C(SN)(SCl)C(O)(S)Cl,0.0800832128786447
ONN(Cl)SSNC(F)C(CF)(O[SH](S)N(Cl)CF)SSSO,0.07986166739544326
CSC(N)(N(F)C(N)(O)SSSC(F)F)C(Cl)(Cl)CSC(F)Cl,0.07908950816611979
CSCN(CS)SC(C)(F)N(Cl)SC(O)(C(O)O)C(F)(F)NCl,0.07908326356576847
CCN(C)C(Cl)C(F)(N(F)F)S(Cl)(C(Cl)OF)N(O)N(O)SCl,0.07863991663501257
CSOC(OCN)(SS)N(S)C(F)(F)CC(Cl)N(S)ON(F)Cl,0.07858750079719125
CC(F)C(Cl)(SC(NN)SCl)C(F)(SS)C(NS)(SCl)[SH](F)Cl,0.07841023721121981
CN(SN)C(Cl)(OF)C(C)(O)SC(CSCl)(NSCl)C(F)CF,0.0782171329373668
CSC(S)C(C)(N)C(F)(F)C(S)(SOSCl)N(C(N)N)N(Cl)Cl,0.07769558158092252
CN(Cl)CC(F)(N(C(N)NOCl)C(C)(F)F)C(F)(F)SSSO,0.07766175005020634
CC(S)(Cl)N(C(C)(S)SO)C(SC(O)(Cl)Cl)(C(N)F)C(F)(F)Cl,0.07760920987905148
CC(F)(Cl)SN(SF)C(Cl)C(CF)(C(O)(S)S)C(O)(S)NNO,0.07755442258804197
CC(NSS)(N(F)Cl)S(F)(SCl)SC(S)(CN)SC(N)CON,0.07740272270037467
CC(F)(F)C(N)(N(N)C(CN)N(Cl)Cl)N(C(O)S)C(O)(Cl)NF,0.07719028760785837
CC(OCl)(OCF)C(N)C(SN)(SC(N)C(F)(Cl)Cl)C(Cl)Cl,0.07647942421304439
CCC(CS)(SON(Cl)CN)C(CCC(N)N)N(Cl)C(N)F,0.07647865176837847
CSC(CC(C)(Cl)CO)(C(F)C(Cl)(CF)CS)[SH](Cl)N(F)Cl,0.07638501349781116
CN(CF)C(NON)(C(N)(S)SCl)C(F)(F)C(SCl)SN(Cl)Cl,0.07632865296986381
COC(O)(N(OCl)C(SCl)(SC(C)O)C(F)(Cl)SF)C(C)(N)O,0.07602682554509772
CNC(C)(S)C(F)(SF)C(S)C(F)(C(N)F)C(OS)(SF)SF,0.07565887673013379
CN(F)C(SOC(Cl)CON)(N(F)S)N(SF)N(NCl)SOCl,0.07555428294848077
CCC(Cl)SN(CN)C(Cl)(CCCl)OC(F)(Cl)C(O)[SH](F)Cl,0.07550316922081103
CSC(SC(O)SCCN(O)O)(N(C)N)C(F)(Cl)C(S)C(F)S,0.07522092908479527
NN(N)NC(F)(OSSF)C(OSF)(C(Cl)C(F)(F)Cl)[SH](N)Cl,0.07515143330063992
CC(SCl)(SCCl)C(NN)(SCl)C(CCF)(SF)SC(F)F,0.0750604402580683
CCC(Cl)(C(C)(C)CN)C(CCl)(OF)C(F)SOSONF,0.07502010665490921
CC(SCl)(N(Cl)OS)C(NCl)([SH](Cl)OF)C(S)(OF)C(O)NS,0.07494991022789714
CCC(OF)(N(Cl)C(O)CCl)S(C)(OCl)N(F)C(NC)NF,0.07374915835346518
CC(F)[SH](Cl)C(F)(CF)C(C)(Cl)SN(Cl)C(N)(NN)C(C)Cl,0.07316316231473462
NSN(Cl)SSC(F)(N(SF)SSCl)N(F)S(Cl)(CF)OCl,0.07290539625477935
CC(N)C(O)(NCl)O[SH](OSOF)C(C)(OF)OSSOF,0.07261930947015764
CC(F)(Cl)N(Cl)C(OS)(SS(F)(F)NSS)C(N)N(O)CCl,0.07236710355796878
CC(CCl)SC(OS)(OC(F)C(C)F)N(C)C(Cl)(Cl)NSF,0.07228194464878195
NOS(F)(OCl)C(NS)(C(O)Cl)C(NOSCl)(OOCl)N(Cl)Cl,0.07220611587818547
NCN(SC(F)(F)SC(N)(F)CF)S(O)(OOCl)SNSCl,0.0720504083568318
CC(Cl)C(N)(C(Cl)SN)C(NN)C(F)(F)SON(OCl)SF,0.07195463005589361
CC(OS)(C(N)(COF)CC(F)CCO)C(S)(SF)[SH](F)Cl,0.07151503689606802
CC(Cl)(NS)C(CNO)(CC(N)(F)SN)C(OCl)(SCl)N(O)O,0.07150615873340761
CNCS(F)(ON(C)Cl)C(C)(C(F)OC(N)O)C(F)(Cl)OC,0.07146293321848955
CC(Cl)NCC(F)(COO)SC(Cl)S(S)(CF)ON(Cl)CCl,0.07130064410244642
CNC(C(C)(C)C)C(SC)(SCl)N(CNSS)C(F)C(F)F,0.07127488977267293
COON(C)N(OOF)OC(OCl)(SF)N(CCN)SOC,0.0712160468773539
NCC(S)(NS)C(N)C(F)(S)C(CCl)(SOSCl)C(Cl)CF,0.07102929653373506
C[SH](Cl)OC(C(Cl)(Cl)CN)(C(Cl)(Cl)SS)C(C)(SN)SSCl,0.07082245429503758
CSC(OF)(C(F)C(F)Cl)S(Cl)(OCl)N(SN)N(S)SNCl,0.0707205721321974
CSOOC(CF)(OOSCl)SN(NCl)C(N)(OS)OSN,0.0702514349949928
CSC(N)(NCl)SC(OOSCNCl)(SCCl)C(C)N(S)Cl,0.07009433711080089
NCC(F)(CS)N(SC(F)Cl)N(SC(F)F)N(NCl)N(Cl)Cl,0.069920000992863
CC(SCSOSS(O)(OC(F)NSF)C(F)(S)Cl)N(N)O,0.06919907197957406
NN(S)NC(O)CC(F)(SOCl)S(Cl)(Cl)C(S)(SF)N(F)F,0.06913857861004619
CN(Cl)SS(F)(Cl)S(F)(OF)SC(N)C(N)OONONCl,0.0688751239022743
CCC(F)C(C)OC(NC(NF)NS)(SC(C)(F)F)N(O)S,0.06875617336207508
NNCSC(Cl)(SF)C(F)(F)N(N)N(Cl)C(N)(OCl)SNCl,0.06858981170392438
CC(F)(C(OO)N(F)S)C(OCl)(SF)C(Cl)(CF)N(N)SF,0.06851656891581978
CSC(F)(OF)C(O)(F)SS(F)(C(O)CCl)N(C)SC(N)S,0.06824844982701814
CN(Cl)SC(Cl)C(OSF)(SO)C(F)(CNNCl)SN(Cl)Cl,0.0681694064028793
